state,date,division,index
Sarawak,1/10/2023,8,94
Sarawak,1/11/2023,8,94
Sarawak,1/12/2023,8,94
Sarawak,1/1/2024,8,94
Sarawak,1/2/2024,8,94
Sarawak,1/3/2024,8,94
Sarawak,1/4/2024,8,94
Sarawak,1/5/2024,8,94.4
Sarawak,1/6/2024,8,94.4
Sarawak,1/7/2024,8,94.3
Sarawak,1/8/2024,8,94.2
Sarawak,1/9/2024,8,94.2
Sarawak,1/10/2024,8,92.4
Sarawak,1/11/2024,8,90.7
Sarawak,1/12/2024,8,89.1
Sarawak,1/1/2025,8,89.5
Sarawak,1/2/2025,8,89.5
Sarawak,1/3/2025,8,89.5
Sarawak,1/4/2025,8,90.2
Sarawak,1/5/2025,8,90.1
Sarawak,1/6/2025,8,90
Sarawak,1/7/2025,8,89.1
Selangor,1/1/2010,8,100.5
Selangor,1/2/2010,8,100.5
Selangor,1/3/2010,8,100.4
Selangor,1/4/2010,8,99.4
Selangor,1/5/2010,8,99.3
Selangor,1/6/2010,8,99.3
Selangor,1/7/2010,8,100.1
Selangor,1/8/2010,8,100.1
Selangor,1/9/2010,8,100.1
Selangor,1/10/2010,8,100.1
Selangor,1/11/2010,8,100.1
Selangor,1/12/2010,8,100.2
Selangor,1/1/2011,8,100.2
Selangor,1/2/2011,8,100.2
Selangor,1/3/2011,8,100.3
Selangor,1/4/2011,8,100.2
Selangor,1/5/2011,8,100.2
Selangor,1/6/2011,8,100.1
Selangor,1/7/2011,8,100.2
Selangor,1/8/2011,8,100.1
Selangor,1/9/2011,8,100.1
Selangor,1/10/2011,8,100
Selangor,1/11/2011,8,100
Selangor,1/12/2011,8,99.9
Selangor,1/1/2012,8,99.9
Selangor,1/2/2012,8,99.8
Selangor,1/3/2012,8,99.6
Selangor,1/4/2012,8,99.6
Selangor,1/5/2012,8,99.5
Selangor,1/6/2012,8,99.4
Selangor,1/7/2012,8,99.4
Selangor,1/8/2012,8,99.3
Selangor,1/9/2012,8,99.2
Selangor,1/10/2012,8,99
Selangor,1/11/2012,8,99.1
Selangor,1/12/2012,8,99
Selangor,1/1/2013,8,99
Selangor,1/2/2013,8,99
Selangor,1/3/2013,8,99.1
Selangor,1/4/2013,8,99.1
Selangor,1/5/2013,8,99
Selangor,1/6/2013,8,99
Selangor,1/7/2013,8,99
Selangor,1/8/2013,8,99
Selangor,1/9/2013,8,99
Selangor,1/10/2013,8,98.9
Selangor,1/11/2013,8,98.8
Selangor,1/12/2013,8,98.8
Selangor,1/1/2014,8,98.8
Selangor,1/2/2014,8,98.7
Selangor,1/3/2014,8,98.6
Selangor,1/4/2014,8,98.4
Selangor,1/5/2014,8,98.2
Selangor,1/6/2014,8,98.2
Selangor,1/7/2014,8,98.2
Selangor,1/8/2014,8,98.1
Selangor,1/9/2014,8,98
Selangor,1/10/2014,8,97.9
Selangor,1/11/2014,8,97.8
Selangor,1/12/2014,8,97.7
Selangor,1/1/2015,8,97.7
Selangor,1/2/2015,8,97.7
Selangor,1/3/2015,8,97.7
Selangor,1/4/2015,8,100.4
Selangor,1/5/2015,8,100.3
Selangor,1/6/2015,8,100.3
Selangor,1/7/2015,8,100.3
Selangor,1/8/2015,8,100.3
Selangor,1/9/2015,8,100.3
Selangor,1/10/2015,8,100.3
Selangor,1/11/2015,8,100.3
Selangor,1/12/2015,8,100.3
Selangor,1/1/2016,8,98.3
Selangor,1/2/2016,8,98.3
Selangor,1/3/2016,8,98.3
Selangor,1/4/2016,8,98.3
Selangor,1/5/2016,8,98.3
Selangor,1/6/2016,8,98.3
Selangor,1/7/2016,8,98.2
Selangor,1/8/2016,8,98.3
Selangor,1/9/2016,8,98.2
Selangor,1/10/2016,8,98.2
Selangor,1/11/2016,8,98.1
Selangor,1/12/2016,8,98
Selangor,1/1/2017,8,98
Selangor,1/2/2017,8,98
Selangor,1/3/2017,8,98
Selangor,1/4/2017,8,98
Selangor,1/5/2017,8,98
Selangor,1/6/2017,8,98
Selangor,1/7/2017,8,98
Selangor,1/8/2017,8,98
Selangor,1/9/2017,8,98
Selangor,1/10/2017,8,97.9
Selangor,1/11/2017,8,97.7
Selangor,1/12/2017,8,97.6
Selangor,1/1/2018,8,97.6
Selangor,1/2/2018,8,97.6
Selangor,1/3/2018,8,97.5
Selangor,1/4/2018,8,97.2
Selangor,1/5/2018,8,96.8
Selangor,1/6/2018,8,93.4
Selangor,1/7/2018,8,93.3
Selangor,1/8/2018,8,93.1
Selangor,1/9/2018,8,95.5
Selangor,1/10/2018,8,95.5
Selangor,1/11/2018,8,95.4
Selangor,1/12/2018,8,95.4
Selangor,1/1/2019,8,95.4
Selangor,1/2/2019,8,95.4
Selangor,1/3/2019,8,95.4
Selangor,1/4/2019,8,95.4
Selangor,1/5/2019,8,95.4
Selangor,1/6/2019,8,95.4
Selangor,1/7/2019,8,95.4
Selangor,1/8/2019,8,95.4
Selangor,1/9/2019,8,95.4
Selangor,1/10/2019,8,96.4
Selangor,1/11/2019,8,96.4
Selangor,1/12/2019,8,96.4
Selangor,1/1/2020,8,96.4
Selangor,1/2/2020,8,96.4
Selangor,1/3/2020,8,96.4
Selangor,1/4/2020,8,96.4
Selangor,1/5/2020,8,96.4
Selangor,1/6/2020,8,96.4
Selangor,1/7/2020,8,96.4
Selangor,1/8/2020,8,96.4
Selangor,1/9/2020,8,96.4
Selangor,1/10/2020,8,96.4
Selangor,1/11/2020,8,96.4
Selangor,1/12/2020,8,96.4
Selangor,1/1/2021,8,96.4
Selangor,1/2/2021,8,96.4
Selangor,1/3/2021,8,96.4
Selangor,1/4/2021,8,96.4
Selangor,1/5/2021,8,96.4
Selangor,1/6/2021,8,96.4
Selangor,1/7/2021,8,96.4
Selangor,1/8/2021,8,96.4
Selangor,1/9/2021,8,96.4
Selangor,1/10/2021,8,96.4
Selangor,1/11/2021,8,96.4
Selangor,1/12/2021,8,96.4
Selangor,1/1/2022,8,96.5
Selangor,1/2/2022,8,96.5
Selangor,1/3/2022,8,96.4
Selangor,1/4/2022,8,96.4
Selangor,1/5/2022,8,96.4
Selangor,1/6/2022,8,96.4
Selangor,1/7/2022,8,96.4
Selangor,1/8/2022,8,96.4
Selangor,1/9/2022,8,96.4
Selangor,1/10/2022,8,96.4
Selangor,1/11/2022,8,96.4
Selangor,1/12/2022,8,96.3
Selangor,1/1/2023,8,95
Selangor,1/2/2023,8,95
Selangor,1/3/2023,8,95
Selangor,1/4/2023,8,95
Selangor,1/5/2023,8,92.9
Selangor,1/6/2023,8,92.9
Selangor,1/7/2023,8,92.8
Selangor,1/8/2023,8,92.8
Selangor,1/9/2023,8,92.9
Selangor,1/10/2023,8,92.8
Selangor,1/11/2023,8,92.9
Selangor,1/12/2023,8,92.8
Selangor,1/1/2024,8,92.9
Selangor,1/2/2024,8,92.8
Selangor,1/3/2024,8,92.8
Selangor,1/4/2024,8,92.8
Selangor,1/5/2024,8,93.3
Selangor,1/6/2024,8,93.3
Selangor,1/7/2024,8,93.6
Selangor,1/8/2024,8,93.5
Selangor,1/9/2024,8,93.5
Selangor,1/10/2024,8,91.3
Selangor,1/11/2024,8,88.7
Selangor,1/12/2024,8,87.4
Selangor,1/1/2025,8,87
Selangor,1/2/2025,8,87
Selangor,1/3/2025,8,86.9
Selangor,1/4/2025,8,87.7
Selangor,1/5/2025,8,87.6
Selangor,1/6/2025,8,87.2
Selangor,1/7/2025,8,86.6
Terengganu,1/1/2010,8,100.5
Terengganu,1/2/2010,8,100.4
Terengganu,1/3/2010,8,100.3
Terengganu,1/4/2010,8,100.2
Terengganu,1/5/2010,8,100.1
Terengganu,1/6/2010,8,100
Terengganu,1/7/2010,8,99.8
Terengganu,1/8/2010,8,99.8
Terengganu,1/9/2010,8,99.7
Terengganu,1/10/2010,8,99.8
Terengganu,1/11/2010,8,99.8
Terengganu,1/12/2010,8,99.8
Terengganu,1/1/2011,8,99.4
Terengganu,1/2/2011,8,99.7
Terengganu,1/3/2011,8,99.6
Terengganu,1/4/2011,8,99.7
Terengganu,1/5/2011,8,99.3
Terengganu,1/6/2011,8,99.3
Terengganu,1/7/2011,8,99.3
Terengganu,1/8/2011,8,99.2
Terengganu,1/9/2011,8,99.2
Terengganu,1/10/2011,8,99.2
Terengganu,1/11/2011,8,99.1
Terengganu,1/12/2011,8,99.1
Terengganu,1/1/2012,8,99.1
Terengganu,1/2/2012,8,99.1
Terengganu,1/3/2012,8,99.1
Terengganu,1/4/2012,8,99
Terengganu,1/5/2012,8,99
Terengganu,1/6/2012,8,99
Terengganu,1/7/2012,8,99
Terengganu,1/8/2012,8,99
Terengganu,1/9/2012,8,98.7
Terengganu,1/10/2012,8,98.6
Terengganu,1/11/2012,8,98.6
Terengganu,1/12/2012,8,98.6
Terengganu,1/1/2013,8,98.7
Terengganu,1/2/2013,8,98.7
Terengganu,1/3/2013,8,98.6
Terengganu,1/4/2013,8,98.6
Terengganu,1/5/2013,8,98.5
Terengganu,1/6/2013,8,98.5
Terengganu,1/7/2013,8,98.5
Terengganu,1/8/2013,8,98.2
Terengganu,1/9/2013,8,98.2
Terengganu,1/10/2013,8,98.1
Terengganu,1/11/2013,8,98.1
Terengganu,1/12/2013,8,98.1
Terengganu,1/1/2014,8,98.1
Terengganu,1/2/2014,8,98
Terengganu,1/3/2014,8,97.9
Terengganu,1/4/2014,8,97.7
Terengganu,1/5/2014,8,97.6
Terengganu,1/6/2014,8,97.5
Terengganu,1/7/2014,8,97.5
Terengganu,1/8/2014,8,97.4
Terengganu,1/9/2014,8,97.1
Terengganu,1/10/2014,8,97
Terengganu,1/11/2014,8,96.9
Terengganu,1/12/2014,8,96.9
Terengganu,1/1/2015,8,97
Terengganu,1/2/2015,8,96.9
Terengganu,1/3/2015,8,96.3
Terengganu,1/4/2015,8,99.7
Terengganu,1/5/2015,8,100.1
Terengganu,1/6/2015,8,100
Terengganu,1/7/2015,8,100
Terengganu,1/8/2015,8,100
Terengganu,1/9/2015,8,100
Terengganu,1/10/2015,8,99.9
Terengganu,1/11/2015,8,100
Terengganu,1/12/2015,8,100
Terengganu,1/1/2016,8,97.3
Terengganu,1/2/2016,8,97.4
Terengganu,1/3/2016,8,97.4
Terengganu,1/4/2016,8,97.3
Terengganu,1/5/2016,8,97.3
Terengganu,1/6/2016,8,97.3
Terengganu,1/7/2016,8,97.3
Terengganu,1/8/2016,8,97.3
Terengganu,1/9/2016,8,97.2
Terengganu,1/10/2016,8,97.2
Terengganu,1/11/2016,8,97.2
Terengganu,1/12/2016,8,97.2
Terengganu,1/1/2017,8,97.2
Terengganu,1/2/2017,8,97.2
Terengganu,1/3/2017,8,97.1
Terengganu,1/4/2017,8,97.2
Terengganu,1/5/2017,8,97.1
Terengganu,1/6/2017,8,97.1
Terengganu,1/7/2017,8,97.1
Terengganu,1/8/2017,8,97.1
Terengganu,1/9/2017,8,97
Terengganu,1/10/2017,8,97
Terengganu,1/11/2017,8,96.9
Terengganu,1/12/2017,8,96.9
Terengganu,1/1/2018,8,96.9
Terengganu,1/2/2018,8,96.8
Terengganu,1/3/2018,8,96.8
Terengganu,1/4/2018,8,96.8
Terengganu,1/5/2018,8,96.8
Terengganu,1/6/2018,8,95
Terengganu,1/7/2018,8,95
Terengganu,1/8/2018,8,94.9
Terengganu,1/9/2018,8,96.4
Terengganu,1/10/2018,8,96.4
Terengganu,1/11/2018,8,96.4
Terengganu,1/12/2018,8,96.4
Terengganu,1/1/2019,8,96.4
Terengganu,1/2/2019,8,96.4
Terengganu,1/3/2019,8,96.4
Terengganu,1/4/2019,8,96.4
Terengganu,1/5/2019,8,96.4
Terengganu,1/6/2019,8,96.4
Terengganu,1/7/2019,8,96.4
Terengganu,1/8/2019,8,96.4
Terengganu,1/9/2019,8,96.4
Terengganu,1/10/2019,8,97.6
Terengganu,1/11/2019,8,97.6
Terengganu,1/12/2019,8,97.6
Terengganu,1/1/2020,8,97.6
Terengganu,1/2/2020,8,97.6
Terengganu,1/3/2020,8,97.6
Terengganu,1/4/2020,8,97.6
Terengganu,1/5/2020,8,97.6
Terengganu,1/6/2020,8,97.6
Terengganu,1/7/2020,8,97.6
Terengganu,1/8/2020,8,97.6
Terengganu,1/9/2020,8,97.6
Terengganu,1/10/2020,8,97.6
Terengganu,1/11/2020,8,97.6
Terengganu,1/12/2020,8,97.6
Terengganu,1/1/2021,8,97.6
Terengganu,1/2/2021,8,97.6
Terengganu,1/3/2021,8,97.5
Terengganu,1/4/2021,8,97.5
Terengganu,1/5/2021,8,97.5
Terengganu,1/6/2021,8,97.5
Terengganu,1/7/2021,8,97.5
Terengganu,1/8/2021,8,97.5
Terengganu,1/9/2021,8,97.5
Terengganu,1/10/2021,8,97.5
Terengganu,1/11/2021,8,97.5
Terengganu,1/12/2021,8,97.4
Terengganu,1/1/2022,8,97.4
Terengganu,1/2/2022,8,97.4
Terengganu,1/3/2022,8,97.4
Terengganu,1/4/2022,8,97.4
Terengganu,1/5/2022,8,97.4
Terengganu,1/6/2022,8,97.4
Terengganu,1/7/2022,8,97.3
Terengganu,1/8/2022,8,97.3
Terengganu,1/9/2022,8,97.3
Terengganu,1/10/2022,8,97.3
Terengganu,1/11/2022,8,97.3
Terengganu,1/12/2022,8,97.3
Terengganu,1/1/2023,8,96.2
Terengganu,1/2/2023,8,96.2
Terengganu,1/3/2023,8,96.2
Terengganu,1/4/2023,8,96.2
Terengganu,1/5/2023,8,94.5
Terengganu,1/6/2023,8,94.5
Terengganu,1/7/2023,8,94.5
Terengganu,1/8/2023,8,94.6
Terengganu,1/9/2023,8,94.6
Terengganu,1/10/2023,8,94.6
Terengganu,1/11/2023,8,94.6
Terengganu,1/12/2023,8,94.5
Terengganu,1/1/2024,8,94.5
Terengganu,1/2/2024,8,94.5
Terengganu,1/3/2024,8,94.5
Terengganu,1/4/2024,8,94.5
Terengganu,1/5/2024,8,95.1
Terengganu,1/6/2024,8,95.1
Terengganu,1/7/2024,8,94.9
Terengganu,1/8/2024,8,94.9
Terengganu,1/9/2024,8,94.6
Terengganu,1/10/2024,8,92.7
Terengganu,1/11/2024,8,90.6
Terengganu,1/12/2024,8,89
Terengganu,1/1/2025,8,89.4
Terengganu,1/2/2025,8,89.4
Terengganu,1/3/2025,8,89.4
Terengganu,1/4/2025,8,90.2
Terengganu,1/5/2025,8,90.2
Terengganu,1/6/2025,8,90
Terengganu,1/7/2025,8,89.3
W.P. Kuala Lumpur,1/1/2010,8,100.5
W.P. Kuala Lumpur,1/2/2010,8,100.6
W.P. Kuala Lumpur,1/3/2010,8,100.4
W.P. Kuala Lumpur,1/4/2010,8,100.4
W.P. Kuala Lumpur,1/5/2010,8,100.3
W.P. Kuala Lumpur,1/6/2010,8,100.1
W.P. Kuala Lumpur,1/7/2010,8,99.8
W.P. Kuala Lumpur,1/8/2010,8,99.6
W.P. Kuala Lumpur,1/9/2010,8,99.6
W.P. Kuala Lumpur,1/10/2010,8,99.6
W.P. Kuala Lumpur,1/11/2010,8,99.5
W.P. Kuala Lumpur,1/12/2010,8,99.5
W.P. Kuala Lumpur,1/1/2011,8,99.4
W.P. Kuala Lumpur,1/2/2011,8,99.4
W.P. Kuala Lumpur,1/3/2011,8,99.4
W.P. Kuala Lumpur,1/4/2011,8,99.4
W.P. Kuala Lumpur,1/5/2011,8,99.4
W.P. Kuala Lumpur,1/6/2011,8,99.3
W.P. Kuala Lumpur,1/7/2011,8,99.1
W.P. Kuala Lumpur,1/8/2011,8,99.1
W.P. Kuala Lumpur,1/9/2011,8,99.1
W.P. Kuala Lumpur,1/10/2011,8,98.9
W.P. Kuala Lumpur,1/11/2011,8,98.6
W.P. Kuala Lumpur,1/12/2011,8,98.6
W.P. Kuala Lumpur,1/1/2012,8,98.6
W.P. Kuala Lumpur,1/2/2012,8,98.6
W.P. Kuala Lumpur,1/3/2012,8,98.6
W.P. Kuala Lumpur,1/4/2012,8,98.6
W.P. Kuala Lumpur,1/5/2012,8,98.6
W.P. Kuala Lumpur,1/6/2012,8,98.6
W.P. Kuala Lumpur,1/7/2012,8,98.6
W.P. Kuala Lumpur,1/8/2012,8,98.6
W.P. Kuala Lumpur,1/9/2012,8,98.4
W.P. Kuala Lumpur,1/10/2012,8,98.2
W.P. Kuala Lumpur,1/11/2012,8,98.2
W.P. Kuala Lumpur,1/12/2012,8,98.2
W.P. Kuala Lumpur,1/1/2013,8,96.8
W.P. Kuala Lumpur,1/2/2013,8,98.2
W.P. Kuala Lumpur,1/3/2013,8,96.8
W.P. Kuala Lumpur,1/4/2013,8,96.8
W.P. Kuala Lumpur,1/5/2013,8,96.8
W.P. Kuala Lumpur,1/6/2013,8,96.8
W.P. Kuala Lumpur,1/7/2013,8,96.6
W.P. Kuala Lumpur,1/8/2013,8,96.6
W.P. Kuala Lumpur,1/9/2013,8,96.6
W.P. Kuala Lumpur,1/10/2013,8,96.6
W.P. Kuala Lumpur,1/11/2013,8,96.5
W.P. Kuala Lumpur,1/12/2013,8,96.5
W.P. Kuala Lumpur,1/1/2014,8,96.5
W.P. Kuala Lumpur,1/2/2014,8,96.5
W.P. Kuala Lumpur,1/3/2014,8,96.4
W.P. Kuala Lumpur,1/4/2014,8,96.3
W.P. Kuala Lumpur,1/5/2014,8,96.1
W.P. Kuala Lumpur,1/6/2014,8,95.8
W.P. Kuala Lumpur,1/7/2014,8,95.3
W.P. Kuala Lumpur,1/8/2014,8,95.1
W.P. Kuala Lumpur,1/9/2014,8,94.9
W.P. Kuala Lumpur,1/10/2014,8,94.8
W.P. Kuala Lumpur,1/11/2014,8,94.6
W.P. Kuala Lumpur,1/12/2014,8,94.6
W.P. Kuala Lumpur,1/1/2015,8,94.5
W.P. Kuala Lumpur,1/2/2015,8,94.5
W.P. Kuala Lumpur,1/3/2015,8,94.5
W.P. Kuala Lumpur,1/4/2015,8,97.1
W.P. Kuala Lumpur,1/5/2015,8,97.1
W.P. Kuala Lumpur,1/6/2015,8,97
W.P. Kuala Lumpur,1/7/2015,8,97
W.P. Kuala Lumpur,1/8/2015,8,97
W.P. Kuala Lumpur,1/9/2015,8,97
W.P. Kuala Lumpur,1/10/2015,8,96.9
W.P. Kuala Lumpur,1/11/2015,8,96.9
W.P. Kuala Lumpur,1/12/2015,8,96.9
W.P. Kuala Lumpur,1/1/2016,8,95
W.P. Kuala Lumpur,1/2/2016,8,94.9
W.P. Kuala Lumpur,1/3/2016,8,94.9
W.P. Kuala Lumpur,1/4/2016,8,94.9
W.P. Kuala Lumpur,1/5/2016,8,95.1
W.P. Kuala Lumpur,1/6/2016,8,95.1
W.P. Kuala Lumpur,1/7/2016,8,95.1
W.P. Kuala Lumpur,1/8/2016,8,95
W.P. Kuala Lumpur,1/9/2016,8,95
W.P. Kuala Lumpur,1/10/2016,8,95
W.P. Kuala Lumpur,1/11/2016,8,95
W.P. Kuala Lumpur,1/12/2016,8,95
W.P. Kuala Lumpur,1/1/2017,8,95
W.P. Kuala Lumpur,1/2/2017,8,95
W.P. Kuala Lumpur,1/3/2017,8,95
W.P. Kuala Lumpur,1/4/2017,8,94.8
W.P. Kuala Lumpur,1/5/2017,8,94.4
W.P. Kuala Lumpur,1/6/2017,8,94.2
W.P. Kuala Lumpur,1/7/2017,8,94.2
W.P. Kuala Lumpur,1/8/2017,8,94.3
W.P. Kuala Lumpur,1/9/2017,8,93.9
W.P. Kuala Lumpur,1/10/2017,8,93.9
W.P. Kuala Lumpur,1/11/2017,8,93.1
W.P. Kuala Lumpur,1/12/2017,8,93.1
W.P. Kuala Lumpur,1/1/2018,8,92.9
W.P. Kuala Lumpur,1/2/2018,8,92.9
W.P. Kuala Lumpur,1/3/2018,8,92.7
W.P. Kuala Lumpur,1/4/2018,8,92.4
W.P. Kuala Lumpur,1/5/2018,8,92.3
W.P. Kuala Lumpur,1/6/2018,8,88.1
W.P. Kuala Lumpur,1/7/2018,8,88.1
W.P. Kuala Lumpur,1/8/2018,8,88
W.P. Kuala Lumpur,1/9/2018,8,91.3
W.P. Kuala Lumpur,1/10/2018,8,91.2
W.P. Kuala Lumpur,1/11/2018,8,91.2
W.P. Kuala Lumpur,1/12/2018,8,91.2
W.P. Kuala Lumpur,1/1/2019,8,91.2
W.P. Kuala Lumpur,1/2/2019,8,91.2
W.P. Kuala Lumpur,1/3/2019,8,91.2
W.P. Kuala Lumpur,1/4/2019,8,91.2
W.P. Kuala Lumpur,1/5/2019,8,91.2
W.P. Kuala Lumpur,1/6/2019,8,91.2
W.P. Kuala Lumpur,1/7/2019,8,91.2
W.P. Kuala Lumpur,1/8/2019,8,91.2
W.P. Kuala Lumpur,1/9/2019,8,91.2
W.P. Kuala Lumpur,1/10/2019,8,91.9
W.P. Kuala Lumpur,1/11/2019,8,91.9
W.P. Kuala Lumpur,1/12/2019,8,91.9
W.P. Kuala Lumpur,1/1/2020,8,91.9
W.P. Kuala Lumpur,1/2/2020,8,91.9
W.P. Kuala Lumpur,1/3/2020,8,91.9
W.P. Kuala Lumpur,1/4/2020,8,91.9
W.P. Kuala Lumpur,1/5/2020,8,91.9
W.P. Kuala Lumpur,1/6/2020,8,91.9
W.P. Kuala Lumpur,1/7/2020,8,91.9
W.P. Kuala Lumpur,1/8/2020,8,91.9
W.P. Kuala Lumpur,1/9/2020,8,91.9
W.P. Kuala Lumpur,1/10/2020,8,91.9
W.P. Kuala Lumpur,1/11/2020,8,91.9
W.P. Kuala Lumpur,1/12/2020,8,91.9
W.P. Kuala Lumpur,1/1/2021,8,91.9
W.P. Kuala Lumpur,1/2/2021,8,91.9
W.P. Kuala Lumpur,1/3/2021,8,91.9
W.P. Kuala Lumpur,1/4/2021,8,91.9
W.P. Kuala Lumpur,1/5/2021,8,91.9
W.P. Kuala Lumpur,1/6/2021,8,91.9
W.P. Kuala Lumpur,1/7/2021,8,91.9
W.P. Kuala Lumpur,1/8/2021,8,91.9
W.P. Kuala Lumpur,1/9/2021,8,91.9
W.P. Kuala Lumpur,1/10/2021,8,91.9
W.P. Kuala Lumpur,1/11/2021,8,91.9
W.P. Kuala Lumpur,1/12/2021,8,91.9
W.P. Kuala Lumpur,1/1/2022,8,91.9
W.P. Kuala Lumpur,1/2/2022,8,91.9
W.P. Kuala Lumpur,1/3/2022,8,91.9
W.P. Kuala Lumpur,1/4/2022,8,91.9
W.P. Kuala Lumpur,1/5/2022,8,91.9
W.P. Kuala Lumpur,1/6/2022,8,91.9
W.P. Kuala Lumpur,1/7/2022,8,91.9
W.P. Kuala Lumpur,1/8/2022,8,91.9
W.P. Kuala Lumpur,1/9/2022,8,91.9
W.P. Kuala Lumpur,1/10/2022,8,92
W.P. Kuala Lumpur,1/11/2022,8,92
W.P. Kuala Lumpur,1/12/2022,8,91.9
W.P. Kuala Lumpur,1/1/2023,8,89.5
W.P. Kuala Lumpur,1/2/2023,8,89.5
W.P. Kuala Lumpur,1/3/2023,8,89.4
W.P. Kuala Lumpur,1/4/2023,8,89.4
W.P. Kuala Lumpur,1/5/2023,8,85.7
W.P. Kuala Lumpur,1/6/2023,8,85.7
W.P. Kuala Lumpur,1/7/2023,8,85.4
W.P. Kuala Lumpur,1/8/2023,8,85.4
W.P. Kuala Lumpur,1/9/2023,8,85.4
W.P. Kuala Lumpur,1/10/2023,8,85.4
W.P. Kuala Lumpur,1/11/2023,8,85.4
W.P. Kuala Lumpur,1/12/2023,8,85.4
W.P. Kuala Lumpur,1/1/2024,8,85.4
W.P. Kuala Lumpur,1/2/2024,8,85.2
W.P. Kuala Lumpur,1/3/2024,8,85.7
W.P. Kuala Lumpur,1/4/2024,8,85.2
W.P. Kuala Lumpur,1/5/2024,8,85.9
W.P. Kuala Lumpur,1/6/2024,8,85.9
W.P. Kuala Lumpur,1/7/2024,8,85.9
W.P. Kuala Lumpur,1/8/2024,8,85.9
W.P. Kuala Lumpur,1/9/2024,8,85.9
W.P. Kuala Lumpur,1/10/2024,8,83.5
W.P. Kuala Lumpur,1/11/2024,8,81.3
W.P. Kuala Lumpur,1/12/2024,8,79.5
W.P. Kuala Lumpur,1/1/2025,8,79.9
W.P. Kuala Lumpur,1/2/2025,8,79.8
W.P. Kuala Lumpur,1/3/2025,8,79.6
W.P. Kuala Lumpur,1/4/2025,8,80.4
W.P. Kuala Lumpur,1/5/2025,8,80.4
W.P. Kuala Lumpur,1/6/2025,8,80.1
W.P. Kuala Lumpur,1/7/2025,8,79.2
W.P. Labuan,1/1/2010,8,100
W.P. Labuan,1/2/2010,8,100
W.P. Labuan,1/3/2010,8,100
W.P. Labuan,1/4/2010,8,100
W.P. Labuan,1/5/2010,8,100
W.P. Labuan,1/6/2010,8,100
W.P. Labuan,1/7/2010,8,100
W.P. Labuan,1/8/2010,8,100
W.P. Labuan,1/9/2010,8,100
W.P. Labuan,1/10/2010,8,100
W.P. Labuan,1/11/2010,8,100
W.P. Labuan,1/12/2010,8,100
W.P. Labuan,1/1/2011,8,100
W.P. Labuan,1/2/2011,8,100
W.P. Labuan,1/3/2011,8,100
W.P. Labuan,1/4/2011,8,100
W.P. Labuan,1/5/2011,8,100
W.P. Labuan,1/6/2011,8,100
W.P. Labuan,1/7/2011,8,100
W.P. Labuan,1/8/2011,8,100
W.P. Labuan,1/9/2011,8,100
W.P. Labuan,1/10/2011,8,100
W.P. Labuan,1/11/2011,8,100
W.P. Labuan,1/12/2011,8,100
W.P. Labuan,1/1/2012,8,100
W.P. Labuan,1/2/2012,8,100
W.P. Labuan,1/3/2012,8,100
W.P. Labuan,1/4/2012,8,100
W.P. Labuan,1/5/2012,8,100
W.P. Labuan,1/6/2012,8,100
W.P. Labuan,1/7/2012,8,100
W.P. Labuan,1/8/2012,8,100
W.P. Labuan,1/9/2012,8,100
W.P. Labuan,1/10/2012,8,100
W.P. Labuan,1/11/2012,8,100
W.P. Labuan,1/12/2012,8,100
W.P. Labuan,1/1/2013,8,100
W.P. Labuan,1/2/2013,8,100
W.P. Labuan,1/3/2013,8,100
W.P. Labuan,1/4/2013,8,100
W.P. Labuan,1/5/2013,8,100
W.P. Labuan,1/6/2013,8,100
W.P. Labuan,1/7/2013,8,100
W.P. Labuan,1/8/2013,8,100
W.P. Labuan,1/9/2013,8,100
W.P. Labuan,1/10/2013,8,100
W.P. Labuan,1/11/2013,8,100
W.P. Labuan,1/12/2013,8,100
W.P. Labuan,1/1/2014,8,100
W.P. Labuan,1/2/2014,8,100
W.P. Labuan,1/3/2014,8,100
W.P. Labuan,1/4/2014,8,100
W.P. Labuan,1/5/2014,8,100
W.P. Labuan,1/6/2014,8,100
W.P. Labuan,1/7/2014,8,100
W.P. Labuan,1/8/2014,8,100
W.P. Labuan,1/9/2014,8,100
W.P. Labuan,1/10/2014,8,100
W.P. Labuan,1/11/2014,8,100
W.P. Labuan,1/12/2014,8,100
W.P. Labuan,1/1/2015,8,100
W.P. Labuan,1/2/2015,8,100
W.P. Labuan,1/3/2015,8,100
W.P. Labuan,1/4/2015,8,104.6
W.P. Labuan,1/5/2015,8,104.6
W.P. Labuan,1/6/2015,8,104.6
W.P. Labuan,1/7/2015,8,104.6
W.P. Labuan,1/8/2015,8,104.6
W.P. Labuan,1/9/2015,8,104.6
W.P. Labuan,1/10/2015,8,104.6
W.P. Labuan,1/11/2015,8,104.6
W.P. Labuan,1/12/2015,8,104.6
W.P. Labuan,1/1/2016,8,102.1
W.P. Labuan,1/2/2016,8,102.1
W.P. Labuan,1/3/2016,8,102.1
W.P. Labuan,1/4/2016,8,102.1
W.P. Labuan,1/5/2016,8,102.1
W.P. Labuan,1/6/2016,8,102.1
W.P. Labuan,1/7/2016,8,102.1
W.P. Labuan,1/8/2016,8,101.8
W.P. Labuan,1/9/2016,8,101.8
W.P. Labuan,1/10/2016,8,101.4
W.P. Labuan,1/11/2016,8,101.2
W.P. Labuan,1/12/2016,8,101.2
W.P. Labuan,1/1/2017,8,101.3
